summoners,result,time,champion,d_spell,f_spell,kill,deths,assist,level,kill_part,cs,ward
DK Rahel,Defeat,16m 23s,Kai'Sa,Heal,Flash,0,3,2,9,50,150,1
DK Rahel,Defeat,27m 44s,Ezreal,Heal,Flash,5,6,6,14,55,230,4
DK Rahel,Victory,24m 25s,Irelia,Ignite,Flash,5,4,5,16,30,248,2
DK Rahel,Victory,25m 35s,Lucian,Cleanse,Flash,16,4,7,15,53,220,4
DK Rahel,Victory,22m 34s,Xayah,Heal,Flash,2,0,9,13,61,223,3
DK Rahel,Victory,15m 27s,Samira,Cleanse,Flash,5,3,3,10,32,125,2
DK Rahel,Defeat,24m 22s,Ezreal,Exhaust,Flash,3,5,5,12,62,201,6
DK Rahel,Victory,26m 51s,Xayah,Exhaust,Flash,11,4,14,15,71,209,5
DK Rahel,Victory,22m 32s,Aphelios,Exhaust,Flash,8,3,4,14,35,209,4
DK Rahel,Victory,16m 7s,Vayne,Cleanse,Flash,10,2,5,10,50,115,2
DK Rahel,Victory,25m 21s,Caitlyn,Exhaust,Flash,12,6,11,14,68,194,4
DK Rahel,Defeat,23m 11s,Jinx,Cleanse,Flash,2,4,3,13,42,227,3
DK Rahel,Defeat,27m 38s,Miss Fortune,Heal,Flash,3,12,12,13,60,189,3
DK Rahel,Defeat,22m 39s,Xayah,Cleanse,Flash,4,9,6,11,77,184,5
DK Rahel,Victory,27m 19s,Samira,Cleanse,Flash,3,7,7,14,25,235,2
DK Rahel,Victory,16m 28s,Ezreal,Heal,Flash,7,0,5,11,46,149,3
zhendema,Victory,28m 24s,Rakan,Flash,Ignite,3,2,19,14,79,56,10
zhendema,Victory,32m 53s,Renata Glasc,Flash,Ignite,1,9,21,14,65,28,14
zhendema,Victory,33m 25s,Rakan,Flash,Ignite,3,9,21,15,51,37,8
zhendema,Defeat,27m 55s,Renata Glasc,Flash,Ignite,1,12,20,12,62,22,12
zhendema,Defeat,21m 5s,Aphelios,Exhaust,Flash,5,3,3,11,44,186,3
zhendema,Victory,20m 15s,Kalista,Heal,Flash,7,3,11,12,50,186,2
zhendema,Victory,28m 39s,Caitlyn,Exhaust,Flash,6,5,9,15,56,238,5
zhendema,Defeat,32m 21s,Vex,Ignite,Flash,36,7,10,18,73,148,0
zhendema,Victory,18m 43s,Thresh,Ignite,Flash,9,5,17,16,58,51,0
zhendema,Victory,28m 12s,Sett,Ignite,Flash,18,10,8,18,49,135,0
zhendema,Defeat,25m 28s,Kalista,Exhaust,Flash,11,5,10,14,75,221,1
zhendema,Victory,27m 0s,Draven,Exhaust,Flash,18,10,10,15,82,206,3
zhendema,Defeat,25m 4s,Miss Fortune,Heal,Flash,9,9,8,13,55,163,1
zhendema,Victory,22m 57s,Viego,Smite,Flash,8,4,8,13,48,120,10
zhendema,Victory,26m 38s,Jinx,Heal,Flash,3,10,10,14,50,204,3
zhendema,Victory,31m 5s,Kalista,Heal,Flash,12,11,17,16,69,250,2
zhendema,Defeat,15m 48s,Lucian,Exhaust,Flash,2,5,3,8,38,103,1
zhendema,Victory,29m 7s,Xayah,Heal,Flash,9,7,7,15,40,222,3
zhendema,Victory,19m 21s,Miss Fortune,Heal,Flash,8,3,7,11,68,157,4
zhendema,Defeat,23m 12s,Samira,Cleanse,Flash,8,8,3,11,50,170,0
sorsorry,Victory,25m 12s,Galio,Flash,Ignite,1,5,13,13,56,152,2
sorsorry,Victory,16m 38s,Galio,Flash,Ignite,2,1,4,10,38,117,4
sorsorry,Victory,15m 12s,Galio,Flash,Teleport,2,0,9,11,37,87,4
sorsorry,Victory,20m 23s,LeBlanc,Flash,Ignite,7,1,6,14,48,170,2
sorsorry,Victory,31m 14s,LeBlanc,Flash,Teleport,5,3,8,15,41,211,6
sorsorry,Victory,15m 41s,Ahri,Flash,Ignite,6,3,2,11,38,114,2
sorsorry,Defeat,21m 13s,Ahri,Flash,Exhaust,3,4,5,13,40,147,1
sorsorry,Defeat,29m 4s,Sylas,Flash,Ignite,4,9,2,14,29,188,6
sorsorry,Defeat,24m 32s,Ahri,Flash,Ignite,3,12,6,13,43,148,4
sorsorry,Defeat,22m 40s,Sylas,Flash,Ignite,4,4,3,14,35,179,2
sorsorry,Defeat,26m 36s,Viktor,Flash,Teleport,4,6,6,15,40,214,3
sorsorry,Victory,21m 41s,Viktor,Flash,Teleport,4,3,7,14,46,163,2
sorsorry,Defeat,15m 26s,Renekton,Flash,Teleport,0,7,0,9,0,86,1
sorsorry,Defeat,27m 39s,LeBlanc,Flash,Ignite,3,8,5,14,32,187,4
sorsorry,Victory,22m 12s,Qiyana,Flash,Ignite,2,2,6,13,36,156,5
sorsorry,Victory,15m 32s,Sylas,Flash,Ignite,10,1,5,11,71,108,2
sorsorry,Defeat,24m 43s,LeBlanc,Flash,Ignite,6,4,1,13,41,164,3
sorsorry,Victory,35m 6s,Sett,Flash,Ignite,1,9,20,16,54,53,15
sorsorry,Victory,27m 2s,Ahri,Flash,Ignite,7,11,9,15,53,148,2
sorsorry,Victory,15m 21s,LeBlanc,Flash,Ignite,5,4,6,10,34,107,3
viperper3,Victory,27m 2s,Kai'Sa,Flash,Heal,19,7,13,15,51,204,1
viperper3,Victory,36m 7s,Jinx,Flash,Heal,5,5,10,17,36,281,2
viperper3,Defeat,23m 54s,Varus,Flash,Heal,9,7,6,12,41,164,3
viperper3,Defeat,20m 11s,Kai'Sa,Flash,Heal,4,4,1,11,42,147,0
viperper3,Defeat,24m 28s,Kai'Sa,Flash,Teleport,5,5,2,13,33,194,2
viperper3,Victory,23m 0s,Aphelios,Flash,Cleanse,19,7,4,18,74,180,1
viperper3,Defeat,15m 54s,Jinx,Flash,Heal,1,2,0,9,33,113,0
viperper3,Defeat,28m 12s,Ezreal,Flash,Heal,1,6,4,13,26,227,3
viperper3,Defeat,36m 48s,Blitzcrank,Flash,Ignite,2,16,16,14,43,36,16
viperper3,Defeat,21m 52s,Kai'Sa,Flash,Heal,1,6,4,11,25,150,1
viperper3,Victory,24m 9s,Gragas,Flash,Teleport,3,5,7,14,32,138,3
viperper3,Victory,34m 12s,Vayne,Flash,Ghost,2,15,3,16,16,249,1
viperper3,Defeat,17m 8s,Vex,Flash,Ignite,6,7,1,10,70,82,1
viperper3,Victory,15m 18s,Kai'Sa,Flash,Cleanse,6,1,5,11,48,137,1
viperper3,Victory,21m 50s,Kai'Sa,Flash,Cleanse,1,3,3,12,18,177,1
viperper3,Victory,36m 26s,Samira,Flash,Cleanse,12,7,10,18,59,279,6
viperper3,Victory,26m 56s,Kai'Sa,Flash,Cleanse,15,1,7,16,69,233,1
viperper3,Victory,27m 38s,Kai'Sa,Flash,Ignite,4,6,10,14,42,183,0
viperper3,Victory,30m 43s,Kai'Sa,Flash,Exhaust,9,6,11,16,65,263,3
viperper3,Victory,18m 22s,Kai'Sa,Flash,Exhaust,6,3,7,12,43,135,0
진짜너무졸리네,Victory,15m 15s,Karma,Ignite,Flash,3,2,13,8,59,11,4
진짜너무졸리네,Remake,3m 15s,Karma,Ignite,Flash,0,0,0,3,0,4,0
진짜너무졸리네,Defeat,22m 27s,Yuumi,Ignite,Exhaust,0,8,8,9,89,3,4
진짜너무졸리네,Defeat,24m 23s,Blitzcrank,Ignite,Flash,1,11,13,11,41,36,15
진짜너무졸리네,Victory,31m 15s,Karma,Ignite,Flash,6,8,27,14,87,31,15
진짜너무졸리네,Victory,33m 55s,Gragas,Ignite,Flash,5,7,15,15,47,48,10
진짜너무졸리네,Defeat,20m 48s,Rakan,Ignite,Flash,0,4,7,9,64,37,11
진짜너무졸리네,Victory,25m 50s,Renata Glasc,Ignite,Flash,1,4,17,12,64,18,7
진짜너무졸리네,Defeat,18m 25s,Rell,Ignite,Flash,1,4,0,8,11,36,5
진짜너무졸리네,Victory,28m 9s,Rakan,Ignite,Flash,4,4,19,14,59,47,13
진짜너무졸리네,Defeat,20m 41s,Pyke,Ignite,Flash,4,7,3,9,58,10,9
진짜너무졸리네,Victory,20m 33s,Karma,Ignite,Flash,5,6,16,11,75,16,7
진짜너무졸리네,Defeat,23m 16s,Camille,Ignite,Flash,4,5,6,8,59,27,11
진짜너무졸리네,Victory,27m 57s,Camille,Ignite,Flash,3,6,13,13,43,31,6
진짜너무졸리네,Victory,26m 12s,Camille,Ignite,Flash,8,7,14,14,45,80,6
진짜너무졸리네,Victory,24m 16s,Camille,Ignite,Flash,13,7,11,14,56,52,11
진짜너무졸리네,Victory,27m 54s,Gragas,Ignite,Flash,5,9,17,13,55,31,13
진짜너무졸리네,Defeat,34m 9s,Karma,Ignite,Flash,5,5,11,14,57,19,12
진짜너무졸리네,Defeat,33m 15s,Sett,Ignite,Flash,5,9,11,13,57,52,17
진짜너무졸리네,Defeat,33m 38s,Nautilus,Ignite,Flash,2,10,14,14,42,30,21
망나니박진수,Victory,15m 17s,Jax,Ignite,Flash,3,1,2,11,21,101,1
망나니박진수,Victory,30m 57s,Irelia,Teleport,Flash,12,1,5,18,61,299,4
망나니박진수,Victory,26m 40s,Jax,Ignite,Flash,14,4,5,15,56,171,2
망나니박진수,Victory,24m 52s,Irelia,Teleport,Flash,3,6,7,14,34,183,3
망나니박진수,Victory,24m 24s,Irelia,Ignite,Flash,11,3,2,16,41,196,3
망나니박진수,Victory,30m 39s,Gwen,Teleport,Ignite,8,4,8,16,41,212,4
망나니박진수,Defeat,28m 28s,Jax,Teleport,Flash,4,8,4,15,53,188,1
망나니박진수,Victory,23m 31s,Fiora,Ignite,Flash,5,1,4,15,27,191,3
망나니박진수,Defeat,23m 30s,Irelia,Teleport,Flash,5,8,1,14,32,206,1
망나니박진수,Victory,31m 52s,Irelia,Ignite,Flash,8,7,5,18,28,266,3
망나니박진수,Victory,15m 58s,Jax,Ignite,Flash,7,0,3,12,59,136,2
망나니박진수,Victory,24m 6s,Irelia,Ignite,Flash,10,4,8,15,50,180,3
망나니박진수,Defeat,15m 25s,Irelia,Ignite,Flash,0,5,0,9,0,106,0
망나니박진수,Victory,21m 43s,Irelia,Teleport,Flash,4,3,8,13,38,169,3
망나니박진수,Victory,15m 20s,Kled,Teleport,Flash,6,0,1,11,29,111,3
망나니박진수,Victory,26m 45s,Kled,Ignite,Flash,5,5,8,15,43,190,4
망나니박진수,Victory,15m 28s,Wukong,Teleport,Flash,4,2,0,10,16,89,0
망나니박진수,Defeat,20m 31s,Poppy,Teleport,Flash,1,8,0,11,11,116,0
망나니박진수,Victory,15m 20s,Jax,Ignite,Flash,5,1,0,11,24,124,0
망나니박진수,Victory,32m 58s,Fiora,Ignite,Flash,15,2,14,18,51,255,3
T1 Roach,Victory,44m 40s,Miss Fortune,Heal,Flash,10,10,19,18,63,386,2
T1 Roach,Victory,21m 11s,Ahri,Teleport,Flash,8,2,12,13,77,158,5
T1 Roach,Defeat,33m 31s,Sion,Teleport,Flash,2,5,9,16,55,240,3
T1 Roach,Defeat,25m 7s,Akshan,Ignite,Flash,4,7,6,14,38,178,2
T1 Roach,Defeat,28m 47s,Camille,Teleport,Flash,5,7,1,14,38,181,3
T1 Roach,Victory,23m 9s,Akshan,Ignite,Flash,18,3,4,15,54,174,3
T1 Roach,Victory,22m 20s,Akshan,Ignite,Flash,5,3,9,14,41,175,2
T1 Roach,Victory,27m 12s,Akshan,Ignite,Flash,10,7,7,16,44,206,2
T1 Roach,Victory,15m 31s,Rakan,Ignite,Flash,3,3,13,8,55,22,3
T1 Roach,Victory,31m 6s,Akshan,Ignite,Flash,7,6,11,17,45,215,5
T1 Roach,Defeat,15m 28s,Graves,Teleport,Flash,1,5,0,10,20,98,1
T1 Roach,Victory,22m 5s,Gangplank,Teleport,Flash,5,2,5,14,56,216,3
T1 Roach,Defeat,20m 54s,Akshan,Ignite,Flash,1,9,2,12,21,137,1
T1 Roach,Defeat,36m 45s,Kennen,Teleport,Flash,8,8,16,18,44,219,2
T1 Roach,Victory,25m 15s,Akali,Ignite,Teleport,4,4,2,15,22,209,0
T1 Roach,Victory,29m 59s,Lucian,Teleport,Flash,15,8,14,17,58,227,4
T1 Roach,Defeat,23m 6s,Akali,Ignite,Teleport,3,7,3,13,32,171,0
T1 Roach,Defeat,24m 5s,Rumble,Ignite,Flash,3,10,1,12,22,152,0
T1 Roach,Defeat,23m 3s,Camille,Ignite,Teleport,3,4,2,13,38,174,1
T1 Roach,Defeat,23m 56s,Akshan,Ignite,Flash,9,5,7,14,67,172,4
DRX 홍창현,Victory,28m 23s,Ashe,Clarity,Flash,7,17,33,18,63,58,0
DRX 홍창현,Victory,15m 17s,Talon,Smite,Flash,9,0,4,11,54,110,2
DRX 홍창현,Defeat,31m 25s,Zac,Smite,Flash,3,8,7,15,42,161,7
DRX 홍창현,Victory,26m 58s,Graves,Smite,Flash,18,5,12,16,63,188,7
DRX 홍창현,Victory,33m 31s,Graves,Smite,Flash,19,5,13,18,68,245,9
DRX 홍창현,Defeat,33m 41s,Graves,Smite,Flash,8,7,9,16,63,253,10
DRX 홍창현,Victory,41m 47s,Zac,Smite,Flash,8,0,23,18,67,243,13
DRX 홍창현,Victory,35m 5s,Zac,Smite,Flash,8,3,14,17,56,206,8
DRX 홍창현,Defeat,22m 53s,Graves,Smite,Flash,6,6,2,11,80,159,7
DRX 홍창현,Victory,25m 50s,Graves,Smite,Flash,12,4,8,16,71,219,6
DRX 홍창현,Victory,22m 31s,Graves,Smite,Flash,12,3,4,15,64,201,2
DRX 홍창현,Defeat,23m 5s,Hecarim,Smite,Ghost,1,2,3,12,67,144,7
DRX 홍창현,Victory,18m 43s,Graves,Smite,Flash,16,3,8,12,65,154,4
DRX 홍창현,Defeat,23m 31s,Talon,Smite,Flash,5,7,3,12,53,132,5
DRX 홍창현,Victory,31m 32s,Graves,Smite,Flash,12,4,9,18,66,263,13
DRX 홍창현,Victory,17m 6s,Graves,Smite,Flash,6,2,6,11,52,135,2
DRX 홍창현,Defeat,33m 41s,Talon,Smite,Flash,8,9,15,16,64,187,9
DRX 홍창현,Victory,32m 23s,Graves,Smite,Flash,18,5,10,17,78,221,8
DRX 홍창현,Defeat,26m 9s,Talon,Smite,Flash,6,8,2,13,44,158,6
DRX 홍창현,Victory,32m 29s,Talon,Smite,Flash,14,5,10,17,60,222,8
adc on1y,Defeat,16m 35s,Ziggs,Teleport,Flash,2,6,0,9,33,86,1
adc on1y,Defeat,25m 35s,Rumble,Teleport,Flash,0,12,3,12,13,122,4
adc on1y,Defeat,15m 37s,Ziggs,Teleport,Flash,0,4,0,9,0,110,1
adc on1y,Defeat,21m 6s,Maokai,Ignite,Flash,2,5,8,10,56,32,7
adc on1y,Victory,22m 54s,Varus,Exhaust,Flash,10,4,10,14,57,166,2
adc on1y,Victory,20m 14s,Tristana,Cleanse,Flash,17,2,4,13,49,187,5
adc on1y,Victory,15m 12s,Xayah,Heal,Flash,6,1,10,10,53,127,0
adc on1y,Defeat,33m 5s,Tristana,Cleanse,Flash,4,9,12,15,57,232,3
adc on1y,Defeat,28m 17s,Samira,Cleanse,Flash,6,5,2,14,47,232,5
adc on1y,Victory,26m 57s,Twitch,Exhaust,Flash,7,3,2,14,38,213,3
adc on1y,Defeat,33m 18s,Ahri,Ignite,Flash,9,5,4,17,43,233,3
adc on1y,Victory,29m 39s,Zeri,Heal,Flash,8,2,9,16,61,310,5
adc on1y,Victory,40m 7s,Xayah,Heal,Flash,13,3,18,18,72,360,5
adc on1y,Victory,30m 50s,Miss Fortune,Heal,Flash,10,7,9,15,59,194,4
adc on1y,Victory,27m 33s,Jhin,Heal,Flash,10,4,15,15,74,206,4
adc on1y,Defeat,22m 32s,Zeri,Heal,Flash,5,4,3,13,53,225,5
adc on1y,Defeat,27m 35s,Lucian,Exhaust,Flash,9,3,1,14,67,267,3
adc on1y,Victory,27m 41s,Caitlyn,Heal,Flash,14,4,14,16,76,256,3
adc on1y,Victory,15m 54s,Ahri,Teleport,Flash,4,1,4,11,32,122,2
adc on1y,Victory,20m 22s,Twitch,Cleanse,Flash,7,4,10,12,59,151,4
huizaijiande,Victory,24m 21s,Sett,Flash,Teleport,2,3,7,15,26,199,1
huizaijiande,Defeat,20m 40s,Kennen,Flash,Teleport,1,7,1,11,13,130,0
huizaijiande,Defeat,31m 35s,Sett,Flash,Ignite,15,7,12,16,61,219,1
huizaijiande,Victory,26m 8s,Gangplank,Flash,Teleport,4,6,7,14,32,180,1
huizaijiande,Victory,23m 6s,Graves,Flash,Teleport,6,4,7,15,34,184,1
huizaijiande,Defeat,26m 12s,Lucian,Flash,Ignite,7,6,2,16,35,245,2
huizaijiande,Victory,42m 26s,Jayce,Flash,Teleport,9,11,19,18,65,305,3
huizaijiande,Victory,15m 29s,Graves,Flash,Teleport,5,4,0,11,19,121,2
huizaijiande,Defeat,28m 46s,Gangplank,Flash,Teleport,3,5,8,14,50,204,2
huizaijiande,Defeat,36m 31s,Graves,Flash,Teleport,5,8,12,18,39,313,2
huizaijiande,Victory,32m 42s,Aatrox,Flash,Teleport,7,6,25,18,63,240,3
huizaijiande,Victory,31m 23s,Gnar,Flash,Teleport,3,8,6,16,27,213,2
huizaijiande,Defeat,22m 41s,Sett,Flash,Ignite,1,6,5,10,35,40,5
huizaijiande,Victory,29m 28s,Graves,Flash,Teleport,9,4,12,17,53,267,5
huizaijiande,Defeat,24m 0s,Sett,Flash,Teleport,9,5,6,15,60,164,2
huizaijiande,Defeat,15m 23s,Aatrox,Flash,Teleport,0,4,0,10,0,103,0
huizaijiande,Victory,27m 47s,Jayce,Flash,Teleport,2,3,4,16,22,257,1
huizaijiande,Defeat,27m 21s,Lucian,Flash,Ignite,4,11,7,13,38,170,2
huizaijiande,Victory,22m 27s,Lucian,Flash,Teleport,4,4,2,14,20,188,2
huizaijiande,Defeat,28m 41s,Graves,Flash,Teleport,5,9,3,16,38,254,3
이시역,Defeat,15m 13s,Rakan,Flash,Ignite,0,2,2,8,50,31,4
이시역,Defeat,26m 35s,Rakan,Flash,Ignite,3,3,15,12,86,53,10
이시역,Defeat,23m 38s,Rakan,Flash,Ignite,2,3,6,11,36,37,8
이시역,Victory,24m 21s,Rakan,Flash,Ignite,5,3,25,13,75,35,7
이시역,Defeat,26m 41s,Xayah,Flash,Heal,3,9,5,13,35,158,5
이시역,Defeat,28m 22s,Rakan,Flash,Ignite,1,11,9,13,45,46,9
이시역,Victory,23m 48s,Xayah,Flash,Heal,4,4,10,14,50,166,3
이시역,Defeat,30m 31s,Yuumi,Exhaust,Ignite,4,7,16,13,95,1,8
이시역,Victory,23m 16s,Yuumi,Exhaust,Ignite,2,1,19,13,66,2,6
이시역,Victory,16m 3s,Yuumi,Exhaust,Ignite,2,3,6,8,47,1,4
이시역,Victory,16m 39s,Yuumi,Exhaust,Ignite,2,1,11,10,52,2,4
이시역,Defeat,20m 35s,Ezreal,Flash,Heal,3,6,3,11,40,140,1
이시역,Victory,25m 12s,Rakan,Flash,Ignite,1,5,16,12,65,44,12
이시역,Victory,20m 32s,Rakan,Flash,Ignite,4,0,9,11,39,33,4
이시역,Defeat,18m 58s,Rakan,Flash,Ignite,0,6,5,9,56,33,5
이시역,Defeat,23m 9s,Rakan,Flash,Ignite,2,4,12,10,61,39,10
이시역,Victory,32m 11s,Rakan,Flash,Ignite,1,9,24,14,83,37,10
이시역,Victory,22m 4s,Rakan,Flash,Ignite,1,3,16,12,65,30,11
이시역,Defeat,27m 21s,Pyke,Flash,Ignite,2,8,6,11,36,48,10
이시역,Defeat,28m 59s,Rakan,Flash,Ignite,0,4,3,11,25,42,15
쭌 베,Defeat,29m 23s,LeBlanc,Ignite,Flash,5,5,13,15,38,157,5
쭌 베,Defeat,36m 37s,LeBlanc,Ignite,Flash,5,8,17,17,55,198,10
쭌 베,Defeat,20m 21s,Viktor,Teleport,Flash,1,4,0,12,13,169,2
쭌 베,Victory,27m 37s,Viktor,Teleport,Flash,9,3,13,16,59,193,7
쭌 베,Victory,25m 38s,Vex,Ignite,Flash,3,5,9,14,36,171,6
쭌 베,Victory,27m 17s,LeBlanc,Teleport,Flash,10,2,11,15,49,179,4
쭌 베,Defeat,20m 19s,Viktor,Teleport,Flash,7,5,2,13,82,152,3
쭌 베,Victory,28m 4s,LeBlanc,Ignite,Flash,6,4,16,15,56,173,4
쭌 베,Victory,15m 37s,Ahri,Ignite,Flash,5,0,0,11,19,109,1
쭌 베,Defeat,28m 17s,Lucian,Teleport,Flash,4,10,5,14,32,185,3
쭌 베,Victory,20m 10s,Viktor,Teleport,Flash,10,2,7,13,45,160,5
쭌 베,Victory,18m 30s,LeBlanc,Ignite,Flash,6,1,5,12,37,133,2
쭌 베,Victory,21m 47s,Orianna,Exhaust,Flash,5,1,9,13,56,162,4
쭌 베,Victory,17m 59s,Viktor,Teleport,Flash,4,0,3,12,35,146,4
쭌 베,Victory,31m 41s,Akali,Ignite,Teleport,8,2,10,16,53,219,7
쭌 베,Defeat,15m 29s,Viktor,Teleport,Flash,2,3,1,9,43,123,2
쭌 베,Defeat,26m 30s,LeBlanc,Ignite,Flash,6,7,3,13,64,121,4
쭌 베,Victory,28m 13s,Vex,Ignite,Flash,18,2,13,16,79,214,1
쭌 베,Victory,28m 46s,Malphite,Teleport,Flash,10,5,7,16,35,187,3
쭌 베,Defeat,27m 38s,LeBlanc,Ignite,Flash,4,5,4,14,53,177,5
Choln,Defeat,15m 23s,Darius,Flash,Ghost,1,6,0,9,100,83,0
Choln,Victory,27m 21s,Darius,Flash,Ghost,8,7,11,15,49,170,2
Choln,Defeat,20m 27s,Darius,Flash,Ghost,0,10,0,10,0,108,0
Choln,Victory,15m 53s,Darius,Flash,Ghost,7,1,3,12,50,126,2
Choln,Victory,30m 4s,Darius,Flash,Ghost,6,6,5,16,31,218,1
Choln,Defeat,15m 18s,Darius,Flash,Ghost,1,3,0,10,14,113,0
Choln,Victory,21m 7s,Darius,Flash,Ghost,4,2,2,12,22,147,2
Choln,Victory,35m 42s,Darius,Flash,Ghost,3,10,7,16,29,195,1
Choln,Defeat,21m 57s,Sett,Flash,Ignite,0,10,5,10,38,42,2
Choln,Defeat,18m 27s,Jax,Teleport,Ignite,2,6,1,11,30,116,0
Choln,Victory,21m 28s,Irelia,Flash,Mark,17,14,24,18,65,89,0
Choln,Defeat,17m 35s,Gangplank,Flash,Exhaust,10,10,15,16,64,37,0
Choln,Victory,31m 28s,Darius,Flash,Ghost,3,8,8,16,26,167,1
Choln,Victory,16m 23s,Yone,Flash,Exhaust,7,10,16,15,61,33,0
Choln,Defeat,16m 12s,Cassiopeia,Flash,Exhaust,7,9,20,15,77,63,0
Choln,Victory,29m 10s,Darius,Flash,Ghost,16,5,4,17,50,226,1
Choln,Defeat,20m 51s,Darius,Flash,Ghost,0,10,3,10,27,91,1
Choln,Victory,20m 11s,Darius,Flash,Ghost,8,4,1,12,26,104,0
Choln,Victory,25m 0s,Darius,Flash,Ghost,5,6,7,15,30,170,3
Choln,Victory,16m 26s,Darius,Flash,Ghost,7,0,5,11,50,124,1
손으로똥닦는사람,Victory,16m 7s,Gangplank,Teleport,Flash,3,2,4,11,39,123,0
손으로똥닦는사람,Victory,22m 7s,Gangplank,Ignite,Flash,7,3,5,13,43,168,1
손으로똥닦는사람,Victory,23m 33s,Gangplank,Teleport,Flash,5,2,8,15,43,215,2
손으로똥닦는사람,Victory,25m 16s,Gangplank,Ignite,Flash,4,3,11,15,41,207,1
손으로똥닦는사람,Defeat,24m 9s,Mordekaiser,Teleport,Flash,1,6,3,12,17,121,1
손으로똥닦는사람,Victory,29m 9s,Gangplank,Ignite,Flash,9,6,13,15,48,220,1
손으로똥닦는사람,Defeat,28m 6s,Gangplank,Ignite,Flash,6,3,6,15,50,233,0
손으로똥닦는사람,Defeat,15m 45s,Gangplank,Teleport,Flash,2,4,2,10,36,98,1
손으로똥닦는사람,Victory,35m 58s,Gangplank,Teleport,Flash,4,4,15,17,51,215,1
손으로똥닦는사람,Defeat,48m 40s,Yasuo,Ignite,Flash,6,12,13,18,33,279,0
손으로똥닦는사람,Victory,29m 48s,Graves,Ignite,Flash,5,8,8,16,26,191,0
손으로똥닦는사람,Victory,24m 27s,Gangplank,Teleport,Flash,2,1,6,16,36,227,0
손으로똥닦는사람,Victory,28m 20s,Gangplank,Teleport,Flash,3,4,9,15,40,192,1
손으로똥닦는사람,Defeat,20m 38s,Graves,Ignite,Flash,3,7,0,12,25,147,1
손으로똥닦는사람,Victory,24m 40s,Gangplank,Teleport,Flash,7,1,5,16,32,231,1
손으로똥닦는사람,Victory,15m 48s,Morgana,Mark,Flash,11,7,27,16,83,29,0
손으로똥닦는사람,Victory,15m 25s,Gangplank,Teleport,Flash,1,1,7,11,38,116,0
손으로똥닦는사람,Victory,29m 34s,Gangplank,Teleport,Flash,5,5,4,16,23,227,2
손으로똥닦는사람,Defeat,32m 39s,Gangplank,Teleport,Flash,3,10,12,16,63,199,3
손으로똥닦는사람,Defeat,21m 16s,Graves,Ignite,Flash,12,6,4,14,62,150,0
Sorrysorrysup,Defeat,21m 50s,Twitch,Flash,Ghost,16,15,21,18,76,61,0
Sorrysorrysup,Defeat,25m 23s,Twitch,Flash,Exhaust,17,15,30,18,76,31,0
Sorrysorrysup,Victory,19m 21s,Nautilus,Flash,Ignite,2,5,10,9,44,22,5
Sorrysorrysup,Victory,15m 18s,Nami,Flash,Ignite,2,2,15,8,59,6,4
Sorrysorrysup,Defeat,18m 8s,Leona,Flash,Ignite,0,2,4,8,44,35,7
Sorrysorrysup,Victory,18m 40s,Nautilus,Flash,Ignite,1,3,14,10,50,22,8
Sorrysorrysup,Defeat,17m 2s,Xayah,Flash,Ghost,11,11,11,15,59,68,0
Sorrysorrysup,Victory,14m 35s,Tahm Kench,Flash,Ghost,8,7,23,15,82,23,0
Sorrysorrysup,Victory,14m 57s,Shen,Flash,Ghost,9,5,24,15,87,37,0
Sorrysorrysup,Victory,21m 26s,Miss Fortune,Flash,Exhaust,19,9,27,18,78,113,0
Sorrysorrysup,Defeat,14m 32s,Malphite,Flash,Mark,3,12,9,12,67,10,0
Sorrysorrysup,Victory,15m 32s,Jhin,Flash,Ghost,14,2,10,14,65,63,2
Sorrysorrysup,Victory,21m 31s,Leona,Flash,Exhaust,0,5,10,10,48,25,8
Sorrysorrysup,Victory,20m 36s,Leona,Flash,Ignite,3,3,11,10,64,34,11
Sorrysorrysup,Victory,25m 59s,Leona,Flash,Ignite,1,4,14,12,65,35,15
Sorrysorrysup,Victory,25m 21s,Leona,Flash,Ignite,2,3,13,12,50,37,14
Sorrysorrysup,Victory,15m 25s,Karma,Flash,Ignite,1,5,8,7,53,8,7
Sorrysorrysup,Defeat,15m 13s,Lulu,Flash,Ignite,1,4,2,8,75,23,2
Sorrysorrysup,Victory,21m 22s,Nautilus,Flash,Ignite,0,7,15,10,56,34,13
Sorrysorrysup,Defeat,35m 7s,Tahm Kench,Flash,Exhaust,1,7,18,14,70,38,17
우연이 영원히,Defeat,22m 1s,Syndra,Teleport,Flash,2,8,3,12,26,156,0
우연이 영원히,Victory,28m 41s,Leona,Ignite,Flash,3,7,14,13,40,44,11
우연이 영원히,Defeat,36m 48s,Yasuo,Ignite,Flash,8,10,4,18,27,254,0
우연이 영원히,Defeat,16m 44s,Twitch,Cleanse,Flash,13,10,11,15,89,74,0
우연이 영원히,Victory,16m 39s,Riven,Mark,Flash,22,8,15,17,77,45,0
우연이 영원히,Victory,15m 48s,Kayn,Mark,Flash,24,9,18,15,66,27,0
우연이 영원히,Defeat,18m 45s,Ahri,Barrier,Flash,6,11,20,17,68,39,0
우연이 영원히,Defeat,12m 58s,Jhin,Cleanse,Flash,8,5,15,14,85,63,0
우연이 영원히,Defeat,19m 16s,Yuumi,Clarity,Exhaust,3,7,34,18,86,9,0
우연이 영원히,Defeat,20m 33s,Lucian,Cleanse,Flash,17,11,20,17,79,96,0
