summoners,result,time,champion,d_spell,f_spell,kill,deths,assist,level,kill_part,cs,ward,kda
zzk1,1,1953,Kennen,Teleport,Flash,4,14,11,16,32,202,1,1.1
zzk1,1,969,Gangplank,Ignite,Flash,5,2,3,12,35,131,2,4.0
zzk1,1,800,Akshan,Ignite,Flash,2,4,0,9,20,84,0,0.5
zzk1,0,1124,Gwen,Ignite,Teleport,2,8,1,10,23,104,1,0.4
zzk1,1,1339,Graves,Ghost,Flash,4,5,4,14,27,174,3,1.6
zzk1,1,1237,Graves,Teleport,Flash,6,4,3,14,31,190,1,2.2
zzk1,0,1400,Akshan,Ignite,Flash,9,7,5,14,61,176,2,2.0
zzk1,0,930,Akshan,Ignite,Flash,0,4,1,10,14,113,0,0.2
zzk1,1,1747,Akshan,Ignite,Flash,4,9,9,16,41,201,2,1.4
zzk1,1,1709,Jayce,Teleport,Flash,6,8,6,15,32,182,1,1.5
zzk1,0,1840,Akshan,Ignite,Flash,9,13,6,15,43,158,2,1.2
zzk1,0,953,Kennen,Teleport,Flash,1,4,2,10,30,88,2,0.8
Liiv Clozer,0,1354,Sylas,Teleport,Flash,5,8,3,12,42,134,3,1.0
Liiv Clozer,0,1571,Viktor,Teleport,Flash,7,9,9,15,55,197,2,1.8
Liiv Clozer,1,1179,Lux,Ignite,Flash,4,8,17,10,54,19,6,2.6
Liiv Clozer,0,1286,Kai'Sa,Ignite,Flash,0,9,2,12,20,169,2,0.2
Liiv Clozer,0,1774,Qiyana,Ignite,Flash,13,9,7,15,48,191,6,2.2
Liiv Clozer,1,2139,Akali,Ignite,Flash,9,11,12,18,40,209,3,1.9
Liiv Clozer,1,1647,Katarina,Ignite,Flash,15,8,10,17,61,211,5,3.1
Liiv Clozer,1,1733,Jayce,Teleport,Flash,4,9,10,16,40,228,1,1.6
Liiv Clozer,0,1526,Akshan,Ignite,Flash,6,10,6,13,40,152,3,1.2
Liiv Clozer,0,1799,Syndra,Ignite,Flash,8,10,3,16,30,228,3,1.1
Liiv Clozer,0,1215,Zoe,Ignite,Flash,4,3,1,12,56,176,3,1.7
Liiv Clozer,1,1296,Kai'Sa,Ignite,Flash,10,6,5,14,41,165,3,2.5
Liiv Clozer,0,929,Lucian,Teleport,Flash,1,8,0,9,14,108,4,0.1
Liiv Clozer,0,1834,LeBlanc,Teleport,Flash,5,8,12,16,50,200,5,2.1
Liiv Clozer,1,1895,Vex,Ignite,Flash,6,8,14,17,45,184,4,2.5
Liiv Clozer,0,1161,Yasuo,Ignite,Flash,3,10,2,11,50,129,4,0.5
Liiv Clozer,0,1401,LeBlanc,Ignite,Flash,4,7,6,12,56,146,3,1.4
Liiv Clozer,1,1659,Riven,Ignite,Flash,10,5,7,16,40,238,3,3.4
Liiv Clozer,1,1978,Riven,Ignite,Flash,3,11,8,16,32,204,3,1.0
Liiv Clozer,0,1238,Kai'Sa,Teleport,Flash,1,10,0,12,20,155,3,0.1
luoshengmen,1,927,Viktor,Teleport,Flash,3,0,2,11,28,153,1,6.0
luoshengmen,0,1479,Tristana,Exhaust,Flash,2,8,4,12,43,184,3,0.8
luoshengmen,0,1772,Kai'Sa,Exhaust,Flash,2,11,3,14,25,234,4,0.5
luoshengmen,1,1271,LeBlanc,Ignite,Flash,6,1,4,14,23,162,5,10.0
luoshengmen,0,980,Orianna,Teleport,Flash,0,4,1,11,17,150,3,0.2
luoshengmen,0,921,Kai'Sa,Heal,Flash,3,8,3,9,46,103,5,0.8
luoshengmen,1,1242,Kai'Sa,Cleanse,Flash,7,4,2,12,33,183,2,2.2
luoshengmen,1,1333,Syndra,Teleport,Flash,4,1,6,14,37,201,4,10.0
luoshengmen,1,1727,Kai'Sa,Cleanse,Flash,14,5,8,17,51,242,6,4.4
luoshengmen,1,1641,LeBlanc,Ignite,Flash,6,4,4,15,32,192,10,2.5
luoshengmen,1,1553,Sylas,Teleport,Flash,7,4,2,15,26,196,2,2.2
luoshengmen,1,1878,Kai'Sa,Heal,Flash,8,5,12,16,42,226,9,4.0
luoshengmen,0,1464,Ryze,Teleport,Flash,4,7,6,14,56,176,3,1.4
luoshengmen,1,1326,LeBlanc,Ignite,Flash,4,3,6,14,37,178,5,3.3
luoshengmen,1,1014,Kai'Sa,Exhaust,Flash,6,1,1,12,35,173,1,7.0
luoshengmen,0,1652,Viktor,Teleport,Flash,2,7,5,15,23,192,5,1.0
luoshengmen,1,1551,Kai'Sa,Cleanse,Flash,12,3,6,15,56,226,3,6.0
luoshengmen,1,1288,Orianna,Teleport,Flash,7,3,9,14,52,179,3,5.3
luoshengmen,0,981,Viktor,Teleport,Flash,2,6,1,10,27,121,3,0.5
luoshengmen,1,1635,Galio,Teleport,Flash,6,8,12,14,64,155,2,2.2
taoyuanxinzhu,0,975,Wukong,Flash,Smite,4,5,1,10,71,84,1,1.0
taoyuanxinzhu,0,1280,Viego,Flash,Smite,4,4,4,11,53,121,8,2.0
taoyuanxinzhu,0,946,Trundle,Flash,Smite,1,1,0,8,20,85,1,1.0
taoyuanxinzhu,1,1905,Viego,Flash,Smite,12,6,11,15,61,155,24,3.8
taoyuanxinzhu,0,1269,Volibear,Flash,Smite,1,3,8,11,64,89,5,3.0
taoyuanxinzhu,1,904,Lee Sin,Flash,Smite,2,2,2,9,29,79,4,2.0
taoyuanxinzhu,0,1199,Viego,Flash,Smite,3,5,3,10,60,100,4,1.2
taoyuanxinzhu,1,1026,Diana,Flash,Smite,10,0,7,13,59,137,3,20.4
taoyuanxinzhu,0,1322,Viego,Flash,Smite,7,10,7,12,70,94,8,1.4
taoyuanxinzhu,1,2465,Nocturne,Flash,Smite,15,7,19,18,71,257,4,4.9
taoyuanxinzhu,0,920,Viego,Flash,Smite,2,3,1,9,60,79,3,1.0
taoyuanxinzhu,0,1858,Volibear,Flash,Smite,3,5,12,14,43,136,7,3.0
taoyuanxinzhu,0,1486,Lee Sin,Flash,Smite,6,4,3,13,50,149,11,2.2
taoyuanxinzhu,1,1869,Diana,Flash,Smite,3,8,16,16,39,153,3,2.4
taoyuanxinzhu,0,1797,Graves,Flash,Smite,4,7,14,14,75,171,8,2.6
taoyuanxinzhu,0,1093,Ryze,Flash,Teleport,1,4,0,11,33,147,0,0.2
taoyuanxinzhu,0,1545,Amumu,Flash,Smite,5,3,7,13,60,156,5,4.0
taoyuanxinzhu,0,1244,Nocturne,Flash,Smite,10,2,9,13,70,134,3,9.5
taoyuanxinzhu,0,1488,Ryze,Flash,Teleport,1,7,4,12,38,164,0,0.7
taoyuanxinzhu,1,1853,Volibear,Flash,Smite,5,4,12,16,49,155,9,4.2
구운몽임,0,1282,Soraka,Barrier,Flash,3,5,11,11,67,8,3,2.8
구운몽임,1,1683,Soraka,Heal,Flash,5,7,23,14,60,19,3,4.0
구운몽임,1,1598,Soraka,Barrier,Flash,0,5,20,14,49,14,7,4.0
구운몽임,0,1503,Soraka,Barrier,Flash,1,8,4,11,29,23,7,0.6
구운몽임,0,1572,Veigar,Ignite,Flash,2,10,10,13,39,32,5,1.2
구운몽임,0,1461,Soraka,Barrier,Flash,1,5,5,10,50,19,3,1.2
구운몽임,0,914,Vladimir,Teleport,Flash,2,6,0,9,50,52,2,0.3
구운몽임,1,1373,Soraka,Barrier,Flash,2,2,16,12,75,20,5,9.0
구운몽임,1,1201,Soraka,Heal,Flash,2,4,7,9,45,7,3,2.2
구운몽임,1,848,Soraka,Barrier,Flash,3,1,6,8,56,7,2,9.0
구운몽임,1,1502,Veigar,Teleport,Flash,5,8,11,14,52,149,5,2.0
구운몽임,1,1563,Soraka,Barrier,Flash,4,4,24,14,64,5,4,7.0
구운몽임,0,946,Soraka,Barrier,Flash,0,1,1,5,33,8,1,1.0
구운몽임,1,1553,Soraka,Barrier,Flash,1,5,13,12,52,13,4,2.8
구운몽임,0,1978,Soraka,Barrier,Flash,1,8,12,12,54,20,5,1.6
구운몽임,0,1238,Soraka,Heal,Flash,1,5,1,8,40,8,5,0.4
구운몽임,0,1591,Soraka,Barrier,Flash,2,7,11,11,54,25,4,1.9
구운몽임,0,1940,Poppy,Teleport,Flash,4,6,8,15,34,163,2,2.0
구운몽임,0,1127,Soraka,Barrier,Flash,0,3,2,8,25,13,5,0.7
구운몽임,1,1611,Soraka,Heal,Flash,0,5,24,13,69,32,2,4.8
apaaasq,1,1382,Ryze,Teleport,Flash,4,5,10,14,33,212,2,2.8
apaaasq,0,1653,Aatrox,Teleport,Flash,9,5,8,15,74,210,1,3.4
apaaasq,0,947,Graves,Teleport,Flash,0,5,0,10,0,122,3,0.0
apaaasq,0,1048,Kennen,Teleport,Flash,1,5,1,11,29,130,2,0.4
apaaasq,0,1592,Gangplank,Teleport,Flash,3,7,2,15,42,231,3,0.7
apaaasq,1,1072,Ahri,Ignite,Flash,7,1,7,12,56,148,1,14.0
apaaasq,1,1506,Graves,Teleport,Flash,16,2,4,17,50,241,6,10.0
apaaasq,1,1183,Graves,Teleport,Flash,3,2,3,14,20,216,3,3.0
apaaasq,1,925,Kennen,Teleport,Flash,5,1,1,12,23,135,2,6.0
apaaasq,0,1775,Kennen,Teleport,Flash,6,7,5,15,33,175,3,1.6
apaaasq,1,1221,Ryze,Teleport,Flash,2,3,12,13,52,170,4,4.7
apaaasq,1,1598,Akali,Ignite,Teleport,4,5,8,15,40,192,3,2.4
apaaasq,0,1015,Kog'Maw,Cleanse,Flash,18,12,13,16,74,60,0,2.6
apaaasq,1,1164,Graves,Teleport,Flash,3,2,0,13,13,176,0,1.5
apaaasq,1,1963,Graves,Teleport,Flash,5,10,9,17,28,276,1,1.4
apaaasq,1,1936,Aatrox,Teleport,Flash,0,7,13,17,30,219,4,1.9
apaaasq,0,1429,Renekton,Ignite,Flash,2,8,4,14,30,183,1,0.8
apaaasq,1,1305,Aatrox,Teleport,Flash,12,2,2,14,67,181,1,7.0
apaaasq,1,1518,Aatrox,Teleport,Flash,7,4,5,15,31,206,4,3.0
apaaasq,1,2451,Vladimir,Teleport,Flash,8,5,5,18,35,338,5,2.6
KT VicLa,1,1095,Vex,Ignite,Flash,5,2,7,12,38,133,4,6.0
KT VicLa,0,1799,Irelia,Teleport,Flash,8,12,5,14,35,185,5,1.1
KT VicLa,0,1215,Renekton,Teleport,Flash,1,3,1,12,22,159,2,0.7
KT VicLa,0,1296,Akali,Teleport,Flash,8,4,2,13,48,149,4,2.5
KT VicLa,1,1776,Renekton,Teleport,Flash,3,8,2,15,15,230,4,0.6
KT VicLa,1,1432,Ryze,Teleport,Flash,9,6,5,15,58,204,12,2.3
KT VicLa,0,1140,Kassadin,Teleport,Flash,2,7,1,12,50,124,1,0.4
KT VicLa,1,1440,Twisted Fate,Teleport,Flash,3,5,4,13,32,185,1,1.4
KT VicLa,0,1237,Pantheon,Ignite,Flash,4,7,0,11,29,123,3,0.6
KT VicLa,1,1418,Ahri,Teleport,Flash,4,6,9,14,41,146,2,2.2
KT VicLa,1,1760,Lissandra,Teleport,Flash,10,3,6,17,40,222,1,5.3
KT VicLa,1,1704,Viktor,Teleport,Flash,13,7,8,16,75,241,9,3.0
KT VicLa,1,917,Ahri,Ignite,Flash,4,1,7,11,42,123,2,11.0
KT VicLa,1,1572,Ahri,Ignite,Flash,9,6,8,15,36,162,4,2.8
KT VicLa,0,2037,Renekton,Ignite,Flash,4,13,12,17,47,205,5,1.2
KT VicLa,0,1897,Vex,Ignite,Flash,17,10,8,17,61,228,5,2.5
KT VicLa,0,1768,Akali,Ignite,Teleport,5,11,4,15,25,182,4,0.8
KT VicLa,1,1222,Pantheon,Ignite,Flash,10,2,11,13,48,158,2,10.5
KT VicLa,1,1447,Camille,Ignite,Teleport,2,6,13,14,54,186,3,2.5
KT VicLa,1,1600,Sylas,Teleport,Flash,5,2,6,16,29,216,4,5.5
Vzk,0,1721,Camille,Ignite,Teleport,3,8,9,15,34,168,3,1.5
Vzk,1,1871,Kennen,Flash,Teleport,1,5,14,16,48,227,5,3.0
Vzk,0,959,Graves,Flash,Teleport,2,2,4,11,86,146,1,3.0
Vzk,1,2260,Kennen,Flash,Teleport,5,9,10,18,32,249,5,1.7
Vzk,1,1745,Kennen,Flash,Teleport,4,4,7,16,41,211,5,2.8
Vzk,1,1196,Kennen,Flash,Teleport,9,2,5,13,39,165,1,7.0
Vzk,0,1571,Gangplank,Flash,Teleport,8,7,4,15,41,198,3,1.7
Vzk,0,1844,Akali,Ignite,Teleport,5,7,5,16,30,231,4,1.4
Vzk,1,1445,Gangplank,Flash,Teleport,6,3,8,15,42,188,1,4.7
Vzk,0,2341,Akali,Ignite,Teleport,4,12,5,17,31,245,4,0.8
Vzk,1,1286,Rumble,Flash,Ignite,12,2,6,13,55,122,3,9.0
Vzk,1,1806,Jayce,Flash,Teleport,3,5,10,17,36,262,6,2.6
Vzk,1,1984,Camille,Ignite,Teleport,5,6,5,18,24,238,2,1.7
Vzk,0,2179,Camille,Ignite,Teleport,4,9,4,16,21,187,4,0.9
Vzk,0,1995,Akali,Ignite,Teleport,6,5,4,16,36,237,3,2.0
Vzk,0,982,Gangplank,Flash,Teleport,0,4,2,11,20,129,1,0.5
Vzk,0,962,Gangplank,Flash,Teleport,2,2,2,10,33,99,0,2.0
Vzk,1,1725,Sion,Flash,Teleport,4,3,8,16,34,192,4,4.0
Vzk,1,2026,Gragas,Flash,Teleport,5,6,15,17,51,195,2,3.3
Vzk,0,1288,Kennen,Flash,Teleport,3,4,3,12,38,133,2,1.5
간다라쿤다,0,1479,Gangplank,Teleport,Flash,2,7,2,12,31,169,4,0.6
간다라쿤다,1,1771,Gangplank,Teleport,Flash,6,2,15,17,45,239,5,10.5
간다라쿤다,0,1468,Vladimir,Ignite,Ghost,6,3,5,14,73,169,4,3.7
간다라쿤다,0,2219,Jayce,Teleport,Flash,6,10,5,18,33,232,7,1.1
간다라쿤다,0,1774,Akali,Ignite,Teleport,11,3,6,16,40,191,2,5.7
간다라쿤다,1,2288,Malphite,Teleport,Flash,7,6,12,18,46,192,9,3.2
간다라쿤다,1,1843,Kennen,Teleport,Flash,11,3,9,17,48,222,2,6.7
간다라쿤다,0,1587,Aatrox,Teleport,Flash,0,5,6,14,21,168,5,1.2
간다라쿤다,1,1244,Graves,Teleport,Flash,1,2,5,13,22,186,1,3.0
간다라쿤다,0,949,Aatrox,Teleport,Flash,0,3,0,10,0,100,2,0.0
간다라쿤다,0,1574,Xayah,Cleanse,Flash,27,14,25,18,74,81,0,3.7
간다라쿤다,1,1326,Zeri,Cleanse,Flash,11,10,20,18,69,119,0,3.1
간다라쿤다,1,496,Irelia,Cleanse,Flash,4,3,5,9,75,57,0,3.0
간다라쿤다,0,1034,Samira,Cleanse,Flash,15,12,7,16,55,90,0,1.8
간다라쿤다,0,1453,Wukong,Smite,Flash,2,7,10,12,55,105,6,1.7
간다라쿤다,0,1053,Aatrox,Teleport,Flash,1,3,1,11,15,124,2,0.7
간다라쿤다,1,1217,Kennen,Teleport,Flash,1,1,4,13,19,160,6,5.0
간다라쿤다,1,1771,Graves,Teleport,Flash,7,2,8,16,47,234,6,7.5
간다라쿤다,0,970,Aatrox,Teleport,Flash,0,10,4,8,44,62,0,0.4
간다라쿤다,0,1469,Graves,Teleport,Flash,4,5,2,14,50,208,5,1.2
XiaoNT,1,935,Rakan,Flash,Ignite,0,4,15,8,58,4,4,3.8
XiaoNT,0,1304,Nautilus,Flash,Ignite,1,4,6,10,32,40,7,1.8
XiaoNT,0,2080,Karma,Flash,Ignite,4,10,19,15,66,35,21,2.3
XiaoNT,1,1996,Karma,Flash,Ignite,4,6,15,14,53,23,19,3.2
XiaoNT,0,1141,Nautilus,Flash,Ignite,0,10,11,9,61,27,6,1.1
XiaoNT,1,1487,Xayah,Heal,Flash,2,2,10,13,50,168,3,6.0
XiaoNT,1,1196,Leona,Flash,Ignite,2,3,12,10,39,25,8,4.7
XiaoNT,1,1571,Rakan,Flash,Ignite,0,9,22,13,63,8,11,2.4
XiaoNT,1,1410,Yuumi,Exhaust,Ignite,3,2,19,13,73,8,8,11.0
XiaoNT,0,2150,Leona,Flash,Ignite,3,8,17,14,45,43,21,2.5
XiaoNT,0,1655,Rakan,Flash,Exhaust,0,8,9,12,43,42,10,1.1
XiaoNT,1,1221,Nautilus,Flash,Ignite,0,3,11,10,39,25,7,3.7
XiaoNT,0,1509,Rakan,Flash,Ignite,1,7,9,10,67,33,9,1.4
XiaoNT,1,1586,Rell,Flash,Ignite,2,6,21,13,57,35,8,3.8
XiaoNT,0,1395,Nautilus,Flash,Ignite,1,10,5,11,35,29,10,0.6
XiaoNT,0,1373,Rakan,Flash,Ignite,1,6,5,9,46,40,9,1.0
XiaoNT,1,1837,Nautilus,Flash,Ignite,2,13,31,15,66,41,14,2.5
XiaoNT,0,1244,Nautilus,Flash,Ignite,1,6,4,8,33,29,7,0.8
XiaoNT,1,1546,Nautilus,Flash,Ignite,2,1,26,13,55,44,14,28.0
XiaoNT,0,1405,Rakan,Flash,Ignite,2,6,3,10,33,35,9,0.8
배달음식추천부탁,0,2421,Gangplank,Teleport,Flash,4,11,7,18,44,368,5,1.0
배달음식추천부탁,0,2260,Gangplank,Teleport,Flash,7,9,16,18,57,321,3,2.6
배달음식추천부탁,1,1125,Gangplank,Teleport,Flash,2,3,7,13,35,141,2,3.0
배달음식추천부탁,0,1466,Gangplank,Teleport,Flash,2,11,7,14,35,166,1,0.8
배달음식추천부탁,0,950,Gangplank,Teleport,Flash,0,5,0,10,0,109,1,0.0
배달음식추천부탁,0,1956,Jayce,Teleport,Flash,2,14,7,16,41,237,6,0.6
배달음식추천부탁,1,1164,Jayce,Teleport,Flash,6,1,12,14,50,202,3,18.0
배달음식추천부탁,1,1319,Jayce,Teleport,Flash,8,3,6,14,44,174,4,4.7
배달음식추천부탁,1,1507,Jayce,Teleport,Flash,11,7,6,15,40,180,2,2.4
배달음식추천부탁,1,1577,Sylas,Teleport,Flash,12,8,12,16,65,198,1,3.0
배달음식추천부탁,0,1494,Lucian,Teleport,Flash,6,11,3,15,45,195,4,0.8
배달음식추천부탁,0,1296,Akshan,Ignite,Flash,4,9,1,11,26,113,1,0.6
배달음식추천부탁,0,2020,Akali,Ignite,Teleport,9,10,6,16,45,208,6,1.5
배달음식추천부탁,0,1691,Jayce,Teleport,Flash,10,13,3,15,39,193,3,1.0
배달음식추천부탁,1,1840,Lucian,Teleport,Flash,16,10,6,17,52,205,4,2.2
배달음식추천부탁,1,953,Lucian,Teleport,Flash,3,3,3,12,26,124,1,2.0
배달음식추천부탁,0,1540,Akali,Ignite,Teleport,5,6,2,14,23,184,3,1.2
배달음식추천부탁,0,2139,Akali,Teleport,Flash,10,10,6,17,39,206,9,1.6
배달음식추천부탁,1,1699,Akali,Ignite,Teleport,9,7,7,17,40,209,3,2.3
배달음식추천부탁,0,2151,Akali,Ignite,Teleport,17,10,8,18,53,253,3,2.5
피그차이나,1,1091,Sona,Flash,Clarity,3,6,36,17,98,12,0,6.5
피그차이나,0,1167,Janna,Flash,Mark,1,9,31,18,71,10,0,3.6
피그차이나,0,818,Ornn,Flash,Mark,5,10,13,14,82,11,0,1.8
피그차이나,1,960,Senna,Flash,Ghost,23,8,32,17,82,18,0,6.9
피그차이나,0,1085,Maokai,Flash,Mark,4,11,24,17,78,31,0,2.5
피그차이나,0,996,Caitlyn,Flash,Cleanse,7,9,9,15,55,57,0,1.8
피그차이나,1,839,Sona,Flash,Clarity,6,5,30,14,95,16,0,7.2
피그차이나,0,1026,Soraka,Flash,Ghost,2,8,14,14,52,17,0,2.0
피그차이나,1,1771,Kai'Sa,Flash,Cleanse,15,4,12,16,66,231,2,6.8
피그차이나,0,1538,Ezreal,Flash,Heal,4,8,6,13,48,173,1,1.2
피그차이나,0,2175,Gragas,Flash,Teleport,4,7,7,16,34,176,4,1.6
피그차이나,0,1942,Jinx,Flash,Heal,3,7,11,15,41,232,5,2.0
피그차이나,1,1910,Gragas,Flash,Teleport,3,3,10,16,33,136,4,4.3
피그차이나,1,973,Jinx,Flash,Heal,5,1,3,9,50,140,2,8.0
피그차이나,0,2080,Lulu,Flash,Teleport,2,5,16,16,51,148,4,3.6
피그차이나,0,1697,Xayah,Flash,Heal,2,6,12,14,67,213,3,2.3
피그차이나,0,2421,Kai'Sa,Flash,Heal,8,7,9,18,68,358,4,2.4
피그차이나,1,1449,Ezreal,Flash,Exhaust,4,6,8,13,36,165,6,2.0
피그차이나,1,1403,Gragas,Flash,Teleport,4,5,9,15,34,135,3,2.6
피그차이나,1,1600,Xayah,Flash,Heal,7,7,10,15,65,221,4,2.4
Pungyeonn,0,973,Syndra,Teleport,Flash,1,10,1,9,20,89,1,0.2
Pungyeonn,0,912,Graves,Ignite,Flash,1,7,3,10,67,100,1,0.6
Pungyeonn,0,1141,LeBlanc,Ignite,Flash,2,4,1,10,60,122,2,0.8
Pungyeonn,0,2199,Ahri,Ignite,Flash,7,5,14,18,66,264,2,4.2
Pungyeonn,1,914,LeBlanc,Ignite,Flash,2,1,2,11,18,136,1,4.0
Pungyeonn,0,2139,Yone,Ignite,Flash,17,10,7,18,57,267,2,2.4
Pungyeonn,1,1956,Galio,Teleport,Flash,7,5,11,17,49,218,4,3.6
Pungyeonn,0,1205,Akali,Teleport,Ignite,0,7,0,10,0,119,0,0.0
Pungyeonn,0,1720,Graves,Teleport,Flash,3,9,3,15,19,224,3,0.7
Pungyeonn,0,919,Akali,Teleport,Flash,1,9,1,9,25,82,0,0.2
Pungyeonn,0,1490,Viktor,Teleport,Flash,1,9,6,13,33,156,4,0.8
Pungyeonn,0,2083,Viktor,Cleanse,Flash,5,6,11,18,57,277,4,2.7
Pungyeonn,0,1382,Twisted Fate,Teleport,Flash,2,8,5,13,39,180,1,0.9
Pungyeonn,1,1462,Akali,Teleport,Flash,12,4,3,15,44,175,2,3.8
Pungyeonn,0,1139,Yone,Exhaust,Flash,3,10,3,10,46,102,0,0.6
Pungyeonn,0,1940,LeBlanc,Teleport,Flash,2,11,6,15,23,210,2,0.7
Pungyeonn,1,2105,LeBlanc,Ignite,Flash,5,3,9,18,32,284,4,4.7
Pungyeonn,0,1768,Akali,Teleport,Ignite,11,3,5,18,52,241,7,5.3
Pungyeonn,1,1227,Twisted Fate,Teleport,Flash,6,3,7,13,39,141,1,4.3
Pungyeonn,0,1727,LeBlanc,Teleport,Flash,5,6,4,15,38,204,3,1.5
Kuaisu bangzhu,1,963,Ezreal,Heal,Flash,6,3,6,9,46,95,4,4.0
Kuaisu bangzhu,1,1697,Ezreal,Heal,Flash,8,5,7,15,45,221,3,3.0
Kuaisu bangzhu,1,2250,Draven,Exhaust,Flash,14,8,14,18,60,351,4,3.5
Kuaisu bangzhu,0,1409,Ezreal,Exhaust,Flash,11,8,6,13,74,188,4,2.1
Kuaisu bangzhu,1,1347,Kalista,Heal,Flash,19,1,6,14,83,227,1,25.0
Kuaisu bangzhu,0,960,Kai'Sa,Heal,Flash,1,4,2,9,30,123,0,0.8
Kuaisu bangzhu,0,983,Jayce,Teleport,Flash,0,11,2,9,50,78,0,0.2
Kuaisu bangzhu,0,2382,Ezreal,Heal,Flash,9,7,10,18,51,386,6,2.7
Kuaisu bangzhu,0,1334,Caitlyn,Heal,Flash,6,4,4,12,67,184,3,2.5
Kuaisu bangzhu,0,1230,Camille,Teleport,Flash,0,2,3,11,25,86,0,1.5
Kuaisu bangzhu,0,1774,Kai'Sa,Heal,Flash,8,2,8,17,38,302,5,8.0
Kuaisu bangzhu,0,2046,Ezreal,Heal,Flash,12,5,5,17,63,313,2,3.4
Kuaisu bangzhu,1,1956,Caitlyn,Heal,Flash,3,4,10,16,35,237,5,3.2
Kuaisu bangzhu,0,1631,Caitlyn,Heal,Flash,5,5,5,13,48,228,2,2.0
Kuaisu bangzhu,1,1874,Zeri,Barrier,Flash,4,6,9,16,54,281,2,2.2
Kuaisu bangzhu,1,1268,Ezreal,Heal,Flash,7,3,5,13,40,192,3,4.0
Kuaisu bangzhu,1,1347,Ezreal,Heal,Flash,5,3,3,12,32,205,4,2.7
Kuaisu bangzhu,0,914,Xayah,Heal,Flash,0,7,3,8,27,83,0,0.4
Kuaisu bangzhu,0,1272,LeBlanc,Ignite,Flash,3,7,5,11,53,94,0,1.1
Kuaisu bangzhu,1,1716,Ezreal,Exhaust,Flash,8,7,3,15,23,241,6,1.6
T1 포톤,1,2090,Akshan,Flash,Ignite,11,13,10,18,41,204,3,1.6
T1 포톤,1,2023,Gangplank,Flash,Ignite,12,3,10,18,55,314,1,7.3
T1 포톤,1,2836,Akshan,Flash,Ignite,11,9,6,18,47,328,4,1.9
T1 포톤,0,1544,Akshan,Flash,Ignite,4,4,8,14,60,201,4,3.0
T1 포톤,1,919,Akshan,Flash,Ignite,4,1,0,12,20,130,1,4.0
T1 포톤,1,1301,Kai'Sa,Flash,Cleanse,15,7,25,18,67,72,0,5.7
T1 포톤,1,1719,Renekton,Flash,Teleport,3,6,4,16,17,201,1,1.2
T1 포톤,1,1714,Akshan,Flash,Ignite,3,3,5,15,38,210,3,2.7
T1 포톤,1,923,Akshan,Flash,Ignite,6,1,4,11,42,123,1,10.0
T1 포톤,1,1842,Sion,Flash,Teleport,5,4,7,17,33,226,1,3.0
T1 포톤,0,1083,Irelia,Flash,Teleport,2,4,2,12,80,170,1,1.0
T1 포톤,0,1554,Akshan,Flash,Ignite,4,6,1,15,29,194,1,0.8
T1 포톤,0,1477,Blitzcrank,Flash,Ignite,3,10,11,11,52,28,6,1.4
T1 포톤,1,1815,Kayle,Flash,Teleport,10,6,4,17,33,261,2,2.3
T1 포톤,1,1360,Ryze,Flash,Teleport,7,5,12,14,59,171,4,3.8
T1 포톤,0,1611,Rengar,Flash,Teleport,4,4,5,14,53,203,1,2.2
T1 포톤,1,1311,Akali,Teleport,Ignite,4,2,2,14,27,186,1,3.0
T1 포톤,1,1368,Renekton,Flash,Teleport,11,2,8,16,54,217,1,9.5
T1 포톤,0,1795,Darius,Flash,Ghost,3,7,5,16,38,237,1,1.1
T1 포톤,1,1557,Sylas,Flash,Teleport,11,2,12,16,64,199,2,11.5
HLE OnFleek,1,1310,Talon,Smite,Flash,9,4,4,12,45,167,5,3.2
HLE OnFleek,0,1272,Graves,Smite,Flash,0,11,3,10,20,98,5,0.3
HLE OnFleek,1,1716,Nidalee,Smite,Flash,17,3,13,17,63,178,6,10.0
HLE OnFleek,0,1434,Talon,Smite,Flash,4,9,14,13,69,114,3,2.0
HLE OnFleek,1,1252,Graves,Smite,Flash,10,3,7,13,45,151,3,5.7
HLE OnFleek,1,927,Rek'Sai,Smite,Flash,11,0,5,11,64,102,4,19.2
HLE OnFleek,1,1210,Graves,Teleport,Flash,3,5,4,12,30,134,3,1.4
HLE OnFleek,1,1237,Graves,Smite,Flash,4,2,8,13,41,158,4,6.0
HLE OnFleek,0,1551,Viego,Smite,Flash,5,10,1,13,27,130,6,0.6
HLE OnFleek,1,1568,Lee Sin,Smite,Flash,12,5,9,14,62,122,8,4.2
HLE OnFleek,1,1386,Jarvan IV,Smite,Flash,3,3,16,13,50,117,6,6.3
HLE OnFleek,0,1378,Graves,Smite,Flash,4,4,1,12,36,149,5,1.2
HLE OnFleek,0,1659,Graves,Teleport,Flash,2,11,6,14,62,210,1,0.7
HLE OnFleek,1,1738,Jax,Teleport,Flash,5,5,9,17,45,224,5,2.8
HLE OnFleek,0,1375,Graves,Smite,Flash,11,5,3,13,58,135,4,2.8
HLE OnFleek,0,1793,Graves,Smite,Flash,4,8,6,14,43,182,5,1.2
HLE OnFleek,0,1106,Nidalee,Smite,Flash,3,10,1,9,24,92,5,0.4
HLE OnFleek,1,1962,Taliyah,Smite,Flash,7,15,12,17,37,236,5,1.3
HLE OnFleek,0,1936,Talon,Smite,Flash,12,9,8,16,67,221,8,2.2
